max_depth	min_split	ganancia_promedio
3	1450	5	-1	8366000
3	1450	10	-1	8642667
3	1450	20	-1	8648000
3	1450	30	-1	8547333
3	1450	40	-1	8547333
3	1450	50	-1	8547333
3	1450	75	-1	8738667
3	1450	100	-1	8738667
3	1450	125	-1	8738667
3	1450	150	-1	8738667
3	1450	175	-1	8738667
3	1450	200	-1	8738667
3	1450	250	-1	8738667
3	1450	300	-1	8738667
3	1450	330	-1	8738667
3	1450	350	-1	8738667
3	1450	375	-1	8738667
3	1450	400	-1	8738667
3	1425	5	-1	8366000
3	1425	10	-1	8642667
3	1425	20	-1	8648000
3	1425	30	-1	8547333
3	1425	40	-1	8547333
3	1425	50	-1	8547333
3	1425	75	-1	8738667
3	1425	100	-1	8738667
3	1425	125	-1	8738667
3	1425	150	-1	8738667
3	1425	175	-1	8738667
3	1425	200	-1	8738667
3	1425	250	-1	8738667
3	1425	300	-1	8738667
3	1425	330	-1	8738667
3	1425	350	-1	8738667
3	1425	375	-1	8738667
3	1425	400	-1	8738667
3	1400	5	-1	8366000
3	1400	10	-1	8642667
3	1400	20	-1	8648000
3	1400	30	-1	8547333
3	1400	40	-1	8547333
3	1400	50	-1	8547333
3	1400	75	-1	8738667
3	1400	100	-1	8738667
3	1400	125	-1	8738667
3	1400	150	-1	8738667
3	1400	175	-1	8738667
3	1400	200	-1	8738667
3	1400	250	-1	8738667
3	1400	300	-1	8738667
3	1400	330	-1	8738667
3	1400	350	-1	8738667
3	1400	375	-1	8738667
3	1400	400	-1	8738667
3	1375	5	-1	8366000
3	1375	10	-1	8642667
3	1375	20	-1	8648000
3	1375	30	-1	8547333
3	1375	40	-1	8547333
3	1375	50	-1	8547333
3	1375	75	-1	8738667
3	1375	100	-1	8738667
3	1375	125	-1	8738667
3	1375	150	-1	8738667
3	1375	175	-1	8738667
3	1375	200	-1	8738667
3	1375	250	-1	8738667
3	1375	300	-1	8738667
3	1375	330	-1	8738667
3	1375	350	-1	8738667
3	1375	375	-1	8738667
3	1375	400	-1	8738667
3	1350	5	-1	8366000
3	1350	10	-1	8642667
3	1350	20	-1	8648000
3	1350	30	-1	8547333
3	1350	40	-1	8547333
3	1350	50	-1	8547333
3	1350	75	-1	8738667
3	1350	100	-1	8738667
3	1350	125	-1	8738667
3	1350	150	-1	8738667
3	1350	175	-1	8738667
3	1350	200	-1	8738667
3	1350	250	-1	8738667
3	1350	300	-1	8738667
3	1350	330	-1	8738667
3	1350	350	-1	8738667
3	1350	375	-1	8738667
3	1350	400	-1	8738667
3	1325	5	-1	8366000
3	1325	10	-1	8642667
3	1325	20	-1	8648000
3	1325	30	-1	8547333
3	1325	40	-1	8547333
3	1325	50	-1	8547333
3	1325	75	-1	8738667
3	1325	100	-1	8738667
3	1325	125	-1	8738667
3	1325	150	-1	8738667
3	1325	175	-1	8738667
3	1325	200	-1	8738667
3	1325	250	-1	8738667
3	1325	300	-1	8738667
3	1325	330	-1	8738667
3	1325	350	-1	8738667
3	1325	375	-1	8738667
3	1325	400	-1	8738667
3	1300	5	-1	8366000
3	1300	10	-1	8642667
3	1300	20	-1	8648000
3	1300	30	-1	8547333
3	1300	40	-1	8547333
3	1300	50	-1	8547333
3	1300	75	-1	8738667
3	1300	100	-1	8738667
3	1300	125	-1	8738667
3	1300	150	-1	8738667
3	1300	175	-1	8738667
3	1300	200	-1	8738667
3	1300	250	-1	8738667
3	1300	300	-1	8738667
3	1300	330	-1	8738667
3	1300	350	-1	8738667
3	1300	375	-1	8738667
3	1300	400	-1	8738667
3	1275	5	-1	8366000
3	1275	10	-1	8642667
3	1275	20	-1	8648000
3	1275	30	-1	8547333
3	1275	40	-1	8547333
3	1275	50	-1	8547333
3	1275	75	-1	8738667
3	1275	100	-1	8738667
3	1275	125	-1	8738667
3	1275	150	-1	8738667
3	1275	175	-1	8738667
3	1275	200	-1	8738667
3	1275	250	-1	8738667
3	1275	300	-1	8738667
3	1275	330	-1	8738667
3	1275	350	-1	8738667
3	1275	375	-1	8738667
3	1275	400	-1	8738667
3	1250	5	-1	8366000
3	1250	10	-1	8642667
3	1250	20	-1	8648000
3	1250	30	-1	8547333
3	1250	40	-1	8547333
3	1250	50	-1	8547333
3	1250	75	-1	8738667
3	1250	100	-1	8738667
3	1250	125	-1	8738667
3	1250	150	-1	8738667
3	1250	175	-1	8738667
3	1250	200	-1	8738667
3	1250	250	-1	8738667
3	1250	300	-1	8738667
3	1250	330	-1	8738667
3	1250	350	-1	8738667
3	1250	375	-1	8738667
3	1250	400	-1	8738667
3	1225	5	-1	8366000
3	1225	10	-1	8642667
3	1225	20	-1	8648000
3	1225	30	-1	8547333
3	1225	40	-1	8547333
3	1225	50	-1	8547333
3	1225	75	-1	8738667
3	1225	100	-1	8738667
3	1225	125	-1	8738667
3	1225	150	-1	8738667
3	1225	175	-1	8738667
3	1225	200	-1	8738667
3	1225	250	-1	8738667
3	1225	300	-1	8738667
3	1225	330	-1	8738667
3	1225	350	-1	8738667
3	1225	375	-1	8738667
3	1225	400	-1	8738667
3	1200	5	-1	8366000
3	1200	10	-1	8642667
3	1200	20	-1	8648000
3	1200	30	-1	8547333
3	1200	40	-1	8547333
3	1200	50	-1	8547333
3	1200	75	-1	8738667
3	1200	100	-1	8738667
3	1200	125	-1	8738667
3	1200	150	-1	8738667
3	1200	175	-1	8738667
3	1200	200	-1	8738667
3	1200	250	-1	8738667
3	1200	300	-1	8738667
3	1200	330	-1	8738667
3	1200	350	-1	8738667
3	1200	375	-1	8738667
3	1200	400	-1	8738667
3	1175	5	-1	8366000
3	1175	10	-1	8642667
3	1175	20	-1	8648000
3	1175	30	-1	8547333
3	1175	40	-1	8547333
3	1175	50	-1	8547333
3	1175	75	-1	8738667
3	1175	100	-1	8738667
3	1175	125	-1	8738667
3	1175	150	-1	8738667
3	1175	175	-1	8738667
3	1175	200	-1	8738667
3	1175	250	-1	8738667
3	1175	300	-1	8738667
3	1175	330	-1	8738667
3	1175	350	-1	8738667
3	1175	375	-1	8738667
3	1175	400	-1	8738667
3	1100	5	-1	8366000
3	1100	10	-1	8642667
3	1100	20	-1	8648000
3	1100	30	-1	8547333
3	1100	40	-1	8547333
3	1100	50	-1	8547333
3	1100	75	-1	8738667
3	1100	100	-1	8738667
3	1100	125	-1	8738667
3	1100	150	-1	8738667
3	1100	175	-1	8738667
3	1100	200	-1	8738667
3	1100	250	-1	8738667
3	1100	300	-1	8738667
3	1100	330	-1	8738667
3	1100	350	-1	8738667
3	1100	375	-1	8738667
3	1100	400	-1	8738667
3	1000	5	-1	8366000
3	1000	10	-1	8642667
3	1000	20	-1	8648000
3	1000	30	-1	8547333
3	1000	40	-1	8547333
3	1000	50	-1	8547333
3	1000	75	-1	8738667
3	1000	100	-1	8738667
3	1000	125	-1	8738667
3	1000	150	-1	8738667
3	1000	175	-1	8738667
3	1000	200	-1	8738667
3	1000	250	-1	8738667
3	1000	300	-1	8738667
3	1000	330	-1	8738667
3	1000	350	-1	8738667
3	1000	375	-1	8738667
3	1000	400	-1	8738667
3	900	5	-1	8366000
3	900	10	-1	8642667
3	900	20	-1	8648000
3	900	30	-1	8547333
3	900	40	-1	8547333
3	900	50	-1	8547333
3	900	75	-1	8738667
3	900	100	-1	8738667
3	900	125	-1	8738667
3	900	150	-1	8738667
3	900	175	-1	8738667
3	900	200	-1	8738667
3	900	250	-1	8738667
3	900	300	-1	8738667
3	900	330	-1	8738667
3	900	350	-1	8738667
3	900	375	-1	8738667
3	900	400	-1	8738667
3	850	5	-1	8366000
3	850	10	-1	8642667
3	850	20	-1	8648000
3	850	30	-1	8547333
3	850	40	-1	8547333
3	850	50	-1	8547333
3	850	75	-1	8738667
3	850	100	-1	8738667
3	850	125	-1	8738667
3	850	150	-1	8738667
3	850	175	-1	8738667
3	850	200	-1	8738667
3	850	250	-1	8738667
3	850	300	-1	8738667
3	850	330	-1	8738667
3	850	350	-1	8738667
3	850	375	-1	8738667
3	850	400	-1	8738667
3	800	5	-1	8366000
3	800	10	-1	8642667
3	800	20	-1	8648000
3	800	30	-1	8547333
3	800	40	-1	8547333
3	800	50	-1	8547333
3	800	75	-1	8738667
3	800	100	-1	8738667
3	800	125	-1	8738667
3	800	150	-1	8738667
3	800	175	-1	8738667
3	800	200	-1	8738667
3	800	250	-1	8738667
3	800	300	-1	8738667
3	800	330	-1	8738667
3	800	350	-1	8738667
3	800	375	-1	8738667
3	800	400	-1	8738667
5	1450	5	-1	9539333
5	1450	10	-1	9429333
5	1450	20	-1	9078667
5	1450	30	-1	9181333
5	1450	40	-1	9316667
5	1450	50	-1	9621333
5	1450	75	-1	9702667
5	1450	100	-1	9654667
5	1450	125	-1	9687333
5	1450	150	-1	9942000
5	1450	175	-1	10061333
5	1450	200	-1	10072000
5	1450	250	-1	10054000
5	1450	300	-1	10132667
5	1450	330	-1	10046000
5	1450	350	-1	10053333
5	1450	375	-1	10141333
5	1450	400	-1	10202000
5	1425	5	-1	9539333
5	1425	10	-1	9429333
5	1425	20	-1	9078667
5	1425	30	-1	9181333
5	1425	40	-1	9316667
5	1425	50	-1	9621333
5	1425	75	-1	9702667
5	1425	100	-1	9654667
5	1425	125	-1	9687333
5	1425	150	-1	9942000
5	1425	175	-1	10061333
5	1425	200	-1	10072000
5	1425	250	-1	10054000
5	1425	300	-1	10132667
5	1425	330	-1	10046000
5	1425	350	-1	10053333
5	1425	375	-1	10141333
5	1425	400	-1	10202000
5	1400	5	-1	9539333
5	1400	10	-1	9429333
5	1400	20	-1	9144000
5	1400	30	-1	9246667
5	1400	40	-1	9382000
5	1400	50	-1	9686667
5	1400	75	-1	9768000
5	1400	100	-1	9720000
5	1400	125	-1	9752667
5	1400	150	-1	10007333
5	1400	175	-1	10126667
5	1400	200	-1	10158000
5	1400	250	-1	10084000
5	1400	300	-1	10162667
5	1400	330	-1	10076000
5	1400	350	-1	10083333
5	1400	375	-1	10270667
5	1400	400	-1	10331333
5	1375	5	-1	9539333
5	1375	10	-1	9429333
5	1375	20	-1	9144000
5	1375	30	-1	9246667
5	1375	40	-1	9382000
5	1375	50	-1	9686667
5	1375	75	-1	9768000
5	1375	100	-1	9720000
5	1375	125	-1	9752667
5	1375	150	-1	10007333
5	1375	175	-1	10126667
5	1375	200	-1	10158000
5	1375	250	-1	10084000
5	1375	300	-1	10162667
5	1375	330	-1	10076000
5	1375	350	-1	10083333
5	1375	375	-1	10270667
5	1375	400	-1	10331333
5	1350	5	-1	9527333
5	1350	10	-1	9417333
5	1350	20	-1	9132000
5	1350	30	-1	9234667
5	1350	40	-1	9370000
5	1350	50	-1	9674667
5	1350	75	-1	9758000
5	1350	100	-1	9720000
5	1350	125	-1	9752667
5	1350	150	-1	10007333
5	1350	175	-1	10126667
5	1350	200	-1	10158000
5	1350	250	-1	10084000
5	1350	300	-1	10162667
5	1350	330	-1	10076000
5	1350	350	-1	10083333
5	1350	375	-1	10270667
5	1350	400	-1	10331333
5	1325	5	-1	9527333
5	1325	10	-1	9417333
5	1325	20	-1	9132000
5	1325	30	-1	9234667
5	1325	40	-1	9370000
5	1325	50	-1	9674667
5	1325	75	-1	9758000
5	1325	100	-1	9720000
5	1325	125	-1	9752667
5	1325	150	-1	10007333
5	1325	175	-1	10126667
5	1325	200	-1	10158000
5	1325	250	-1	10084000
5	1325	300	-1	10162667
5	1325	330	-1	10076000
5	1325	350	-1	10083333
5	1325	375	-1	10270667
5	1325	400	-1	10331333
5	1300	5	-1	9527333
5	1300	10	-1	9417333
5	1300	20	-1	9132000
5	1300	30	-1	9234667
5	1300	40	-1	9370000
5	1300	50	-1	9674667
5	1300	75	-1	9758000
5	1300	100	-1	9744667
5	1300	125	-1	9777333
5	1300	150	-1	10032000
5	1300	175	-1	10151333
5	1300	200	-1	10182667
5	1300	250	-1	10108667
5	1300	300	-1	10187333
5	1300	330	-1	10100667
5	1300	350	-1	10108000
5	1300	375	-1	10295333
5	1300	400	-1	10356000
5	1275	5	-1	9527333
5	1275	10	-1	9417333
5	1275	20	-1	9132000
5	1275	30	-1	9234667
5	1275	40	-1	9370000
5	1275	50	-1	9674667
5	1275	75	-1	9758000
5	1275	100	-1	9744667
5	1275	125	-1	9777333
5	1275	150	-1	10032000
5	1275	175	-1	10151333
5	1275	200	-1	10182667
5	1275	250	-1	10108667
5	1275	300	-1	10187333
5	1275	330	-1	10100667
5	1275	350	-1	10108000
5	1275	375	-1	10295333
5	1275	400	-1	10356000
5	1250	5	-1	9527333
5	1250	10	-1	9417333
5	1250	20	-1	9132000
5	1250	30	-1	9234667
5	1250	40	-1	9370000
5	1250	50	-1	9674667
5	1250	75	-1	9758000
5	1250	100	-1	9744667
5	1250	125	-1	9777333
5	1250	150	-1	10032000
5	1250	175	-1	10151333
5	1250	200	-1	10182667
5	1250	250	-1	10108667
5	1250	300	-1	10187333
5	1250	330	-1	10100667
5	1250	350	-1	10108000
5	1250	375	-1	10295333
5	1250	400	-1	10356000
5	1225	5	-1	9527333
5	1225	10	-1	9417333
5	1225	20	-1	9132000
5	1225	30	-1	9234667
5	1225	40	-1	9370000
5	1225	50	-1	9674667
5	1225	75	-1	9758000
5	1225	100	-1	9744667
5	1225	125	-1	9777333
5	1225	150	-1	10032000
5	1225	175	-1	10151333
5	1225	200	-1	10182667
5	1225	250	-1	10108667
5	1225	300	-1	10187333
5	1225	330	-1	10100667
5	1225	350	-1	10108000
5	1225	375	-1	10295333
5	1225	400	-1	10356000
5	1200	5	-1	9527333
5	1200	10	-1	9266667
5	1200	20	-1	9132000
5	1200	30	-1	9234667
5	1200	40	-1	9370000
5	1200	50	-1	9674667
5	1200	75	-1	9758000
5	1200	100	-1	9720667
5	1200	125	-1	9793333
5	1200	150	-1	10048000
5	1200	175	-1	10167333
5	1200	200	-1	10198667
5	1200	250	-1	10124667
5	1200	300	-1	10203333
5	1200	330	-1	10116667
5	1200	350	-1	10124000
5	1200	375	-1	10311333
5	1200	400	-1	10372000
5	1175	5	-1	9527333
5	1175	10	-1	9266667
5	1175	20	-1	9132000
5	1175	30	-1	9234667
5	1175	40	-1	9370000
5	1175	50	-1	9674667
5	1175	75	-1	9758000
5	1175	100	-1	9720667
5	1175	125	-1	9793333
5	1175	150	-1	10048000
5	1175	175	-1	10167333
5	1175	200	-1	10198667
5	1175	250	-1	10124667
5	1175	300	-1	10203333
5	1175	330	-1	10116667
5	1175	350	-1	10124000
5	1175	375	-1	10311333
5	1175	400	-1	10372000
